,PDD38,CTRL61,PDD23,PDD21,PD29,PD5,CTRL88,PD41,PDD39,PD11,PDD26,PDD25,PD1,CTRL24,PD55,CTRL15,CTRL63,PDD60,PDD51,PDD43,PD14,PDD5,PD37,CTRL80,PDD74,CTRL62,PD3,CTRL39,CTRL97,PD47,DLB17,DLB2,CTRL35,PD8,CTRL51,CTRL77,CTRL68,PDD24,CTRL19,PDD13,CTRL43,DLB11,PDD58,CTRL42,PDD53,PD40,PDD44,PD6,CTRL1,PD35,PDD41,PDD70,PD59,PDD28,CTRL78,CTRL64,PD48,PD21,CTRL95,CTRL57,PDD30,PDD22,DLB15,PD50,CTRL29,PDD54,PDD27,DLB24,PD23,PD30,PDD15,CTRL50,CTRL93,PDD35,CTRL73,PDD6,CTRL13,PDD73,CTRL81,CTRL33,PDD49,PD27,PDD4,PD58,CTRL85,PD52,PD60,PD61,CTRL11,CTRL40,DLB35,PD9,CTRL79,PDD61,PD56,CTRL55,CTRL37,CTRL82,CTRL32,PD2,PD54,CTRL48,PD49,PDD69,PD45,CTRL12,PD33,PD51,PD13,PDD45,PD20,CTRL83,PDD7,CTRL71,PDD47,PD32,CTRL6,CTRL46,PD17,PDD10,DLB12,CTRL44,CTRL86,DLB27,PD18,CTRL20,PDD50,DLB21,CTRL53,CTRL65,PD38,CTRL18,PDD36,PDD64,PD42,PDD33,PDD65,PD62,PDD77,PDD2,PD25,DLB14
cg17073133,0.9650994,0.9589007,0.9597572,0.95633,0.9769595,0.9274518,0.9634141,0.9780654,0.9691361,0.9804665,0.9435649,0.9549311,0.9772379,0.9617456,0.9690052,0.9592758,0.9322596,0.9568566,0.9604903,0.9865551,0.9697022,0.9248109,0.9540048,0.9471406,0.9716834,0.9616776,0.9112449,0.9755703,0.9829404,0.975828,0.9572492,0.9672409,0.952223,0.9585689,0.9759189,0.9864743,0.9649085,0.9423591,0.9645193,0.9405519,0.9529832,0.9637898,0.9841076,0.9601421,0.9517596,0.9493814,0.9508045,0.955601,0.9684199,0.9821424,0.9739148,0.9468999,0.9880483,0.9861804,0.9555471,0.9511985,0.9505337,0.9594797,0.9704778,0.9684009,0.9556061,0.9588605,0.9805363,0.9544461,0.9701012,0.9718335,0.975193,0.9834775,0.9573037,0.9712566,0.9532644,0.9665701,0.9691349,0.9597017,0.9551767,0.9698194,0.9744052,0.9726774,0.9501004,0.9677795,0.9769485,0.9648239,0.9445599,0.9751985,0.937891,0.9615621,0.9700455,0.9643052,0.973467,0.9684073,0.9725674,0.9278843,0.9756982,0.9618168,0.9564259,0.9570383,0.9725767,0.9611065,0.9465026,0.9527377,0.9598833,0.9672312,0.954667,0.9477409,0.9711464,0.9460435,0.9512883,0.9534187,0.9756225,0.9722858,0.9720904,0.9773355,0.9230694,0.9692247,0.962424,0.9630075,0.9631058,0.9494176,0.972091,0.9506963,0.9902739,0.9567646,0.9799795,0.9580945,0.9635548,0.9420477,0.9606866,0.9780745,0.9843393,0.9731222,0.9572448,0.9405208,0.9728529,0.973781,0.9563344,0.981286,0.9754739,0.9701234,0.9605156,0.9414319,0.965975,0.9624845
cg23905419,0.03150688,0.05246487,0.03348251,0.04966547,0.03935496,0.03119355,0.0384364,0.05372208,0.0378432,0.03377531,0.03014711,0.04188645,0.03884489,0.0434577,0.05101678,0.03595318,0.04412312,0.04684757,0.04231991,0.03952043,0.04599516,0.04206734,0.0412889,0.03202119,0.06328313,0.0304312,0.03709088,0.05107236,0.03165582,0.04967476,0.03830991,0.04563515,0.02447046,0.03096317,0.03592628,0.02887041,0.04074346,0.03380949,0.03741309,0.02763196,0.04600916,0.03500058,0.04589349,0.04974644,0.04845214,0.05620238,0.02893686,0.03004197,0.03955727,0.04898377,0.03317262,0.04812322,0.04253971,0.03749997,0.03988626,0.0390628,0.04256684,0.03780127,0.02879289,0.04352847,0.03310392,0.02410878,0.0338024,0.04939849,0.0303126,0.03838907,0.04679107,0.04050421,0.03427235,0.03235049,0.0366152,0.04271068,0.04244116,0.03120345,0.04295618,0.04807509,0.04130825,0.04921312,0.03276804,0.04382096,0.02972864,0.05100391,0.04652968,0.04372862,0.03747875,0.04536605,0.03265763,0.0313112,0.02861596,0.04290844,0.04361173,0.04233139,0.03683326,0.03975109,0.02847121,0.03968938,0.04133539,0.05096362,0.06126217,0.04650901,0.02257178,0.04799778,0.04897361,0.03485133,0.03947497,0.03042603,0.04527939,0.03468167,0.02637605,0.03266331,0.03803675,0.03392315,0.03604369,0.04507569,0.04015685,0.02499665,0.02763009,0.04103425,0.02721402,0.03995994,0.03895913,0.04846985,0.03250052,0.03898467,0.0375469,0.04103458,0.03329057,0.03476409,0.03793216,0.03452585,0.05066343,0.04552136,0.03649389,0.03075164,0.03314471,0.04737518,0.03803161,0.03666423,0.03230502,0.03905504,0.04359593,0.03150676
cg10017964,0.9628827,0.9390293,0.9305613,0.922513,0.9172123,0.8945153,0.8931952,0.9809005,0.9618281,0.9349436,0.9120294,0.9298959,0.9645696,0.9206756,0.9683385,0.9766177,0.9227824,0.9573554,0.9362172,0.952737,0.9553862,0.9395522,0.9819731,0.8888704,0.8702043,0.9316247,0.9319836,0.9258428,0.9376038,0.9416894,0.9532159,0.9297174,0.965373,0.9184839,0.9713195,0.9596334,0.9291965,0.85015,0.9469932,0.9688407,0.9023293,0.9366022,0.9582555,0.9483891,0.9612545,0.932215,0.9456522,0.884447,0.9479927,0.9496589,0.9709401,0.9475608,0.9347623,0.889683,0.9218059,0.949604,0.954937,0.9367017,0.8907311,0.9335548,0.9498689,0.9720817,0.9209207,0.9880122,0.9471173,0.96428,0.9340399,0.9603286,0.9538843,0.9257949,0.911625,0.9706236,0.95319,0.9648484,0.9433443,0.9604244,0.9472308,0.915359,0.9512312,0.9683881,0.9687236,0.9394267,0.8798324,0.9614505,0.9051063,0.9676587,0.9554381,0.966422,0.8976617,0.9561904,0.9523223,0.8795304,0.9074441,0.9641294,0.9795751,0.9487916,0.965862,0.9195814,0.9479519,0.8938434,0.9420941,0.9397289,0.9147829,0.8899271,0.933661,0.9398642,0.9235967,0.9610818,0.9418834,0.9321198,0.9648047,0.9314724,0.9018912,0.9247588,0.9379318,0.9463301,0.9476635,0.9673293,0.8497747,0.9103185,0.9323626,0.9563237,0.9556578,0.8630398,0.9582951,0.9567489,0.9288488,0.9472235,0.957219,0.8934855,0.960363,0.9727678,0.931653,0.9314577,0.9535325,0.9709689,0.9359469,0.968901,0.9738515,0.9225607,0.9578903,0.9594706
cg05239173,0.9107181,0.9222224,0.9434644,0.8695713,0.9110371,0.7965589,0.9056219,0.9456919,0.9096342,0.9510314,0.8728623,0.902588,0.8361641,0.91176,0.8779667,0.847342,0.9492667,0.9241673,0.893197,0.8886892,0.9027102,0.8085481,0.9135866,0.8965743,0.9425251,0.8936496,0.811304,0.8829016,0.8512159,0.9113936,0.7936938,0.8572231,0.912548,0.9033857,0.8926537,0.8744635,0.8046664,0.8440507,0.8838235,0.9018274,0.9090847,0.8207744,0.916343,0.894926,0.8865837,0.9110354,0.9018598,0.744537,0.7298474,0.9478975,0.9321918,0.9716747,0.9044291,0.904602,0.857672,0.8938797,0.843593,0.8219856,0.9020562,0.9197284,0.8396653,0.9156283,0.8976954,0.9467797,0.9020653,0.9257634,0.8464017,0.8772086,0.9019317,0.9279312,0.7991859,0.9325085,0.8568375,0.8870359,0.7606848,0.9021143,0.8974238,0.7667825,0.9288853,0.8609091,0.9157329,0.8884917,0.8368339,0.8751044,0.8865376,0.9503726,0.9472285,0.7829164,0.9227088,0.9240773,0.8932736,0.870523,0.9718546,0.9245378,0.8054902,0.9497946,0.8987738,0.8073902,0.8609171,0.8446138,0.9605502,0.9317734,0.8927822,0.9150783,0.8709794,0.8276552,0.9100338,0.9573566,0.8770929,0.8623593,0.836206,0.8751791,0.9184629,0.751436,0.9215753,0.9180317,0.8378774,0.9187944,0.9123027,0.890134,0.8648729,0.8938057,0.9344337,0.8084209,0.8085593,0.8333531,0.9044153,0.7866094,0.8940879,0.9467996,0.9306621,0.9051633,0.8806591,0.9192002,0.8652809,0.921883,0.9177103,0.928134,0.8610749,0.804883,0.8480109,0.86174
cg22582999,0.7320105,0.7975586,0.8616693,0.6472389,0.6604108,0.7802462,0.8461567,0.8568761,0.8352242,0.8618849,0.8405225,0.812241,0.7963966,0.8527026,0.7205913,0.8277805,0.4723369,0.8193877,0.7734467,0.8252881,0.8879049,0.8349489,0.6817044,0.8087061,0.8358503,0.9021093,0.7381566,0.8017042,0.8823875,0.8772695,0.8747666,0.7546016,0.856425,0.7944349,0.7825359,0.8552031,0.8870329,0.7544137,0.7168344,0.884867,0.6999642,0.746836,0.8329645,0.8867659,0.7616595,0.8780921,0.6791156,0.5676718,0.7989503,0.8168428,0.9047401,0.6461685,0.7518545,0.9638015,0.7924902,0.6842767,0.8172671,0.8237892,0.856485,0.8847041,0.8683697,0.7976216,0.9018236,0.7807358,0.7745165,0.9420089,0.890447,0.8062864,0.7421918,0.9148097,0.7410458,0.821247,0.760838,0.8720546,0.9535777,0.7791389,0.8373384,0.7596262,0.9288505,0.7709055,0.7759265,0.8758468,0.674679,0.9079237,0.7825514,0.802023,0.8895623,0.8188117,0.7380987,0.8444268,0.8324616,0.6340377,0.7028294,0.7875758,0.7223233,0.7773109,0.8023336,0.8266835,0.8696114,0.7448713,0.8786562,0.8705277,0.9161947,0.7743611,0.8320921,0.7297936,0.8472925,0.6826554,0.7643323,0.8218136,0.7611225,0.6866626,0.8224975,0.7843803,0.7951807,0.8006297,0.7612515,0.7448145,0.6770821,0.525446,0.7897734,0.8101205,0.9165006,0.8488721,0.842992,0.7908904,0.8135997,0.9107922,0.8473943,0.8232438,0.7823888,0.6239097,0.7077375,0.7809994,0.7699103,0.9434621,0.8808778,0.95688,0.8326683,0.827035,0.8296759,0.9331517
cg26815652,0.8926929,0.9507757,0.8420414,0.7887973,0.8448911,0.845429,0.8798776,0.9508348,0.929994,0.9437615,0.8909149,0.909145,0.9261946,0.9154388,0.8912327,0.9130853,0.8609171,0.936763,0.9184784,0.9234553,0.8707337,0.8433341,0.9353967,0.8158035,0.8974623,0.8897283,0.8128814,0.8602657,0.8811015,0.8727929,0.8648038,0.8708661,0.9290891,0.8794789,0.9223646,0.9188345,0.8577765,0.7060943,0.8855694,0.9220774,0.9171027,0.9278008,0.9557358,0.8917064,0.9218836,0.8669833,0.7613654,0.660457,0.8952976,0.9592418,0.9196844,0.8971489,0.9161345,0.8296568,0.9032473,0.7794039,0.8465416,0.825049,0.8964578,0.9048683,0.9128544,0.8928663,0.930705,0.9207886,0.9353943,0.9252921,0.8674628,0.9086268,0.9395279,0.8642056,0.846158,0.9442587,0.925378,0.8964742,0.8150405,0.8875056,0.8369307,0.8575436,0.9443437,0.8675643,0.9346314,0.8461373,0.8061345,0.9397586,0.9645472,0.9056695,0.8656737,0.8777605,0.8711052,0.9117575,0.9030016,0.8944382,0.8762957,0.9164671,0.9594748,0.8097488,0.9354507,0.8994783,0.9193036,0.8824548,0.9245044,0.9635644,0.9244737,0.9347701,0.9208545,0.8871135,0.9242851,0.8975628,0.8379944,0.8980199,0.9110987,0.8493896,0.9124718,0.8737848,0.8279893,0.8576105,0.840406,0.9081884,0.8839677,0.8099932,0.9160968,0.9164631,0.9103254,0.91484,0.8435338,0.8749936,0.9290297,0.8579534,0.9129335,0.9007265,0.8961457,0.9319811,0.8282743,0.8776299,0.8964172,0.8918564,0.8634755,0.9363536,0.9110089,0.8440135,0.8819743,0.9185767
cg13548314,0.7252947,0.6666825,0.6935108,0.7689047,0.6054563,0.6950094,0.6472566,0.7085092,0.6992025,0.694824,0.7852625,0.5739396,0.7310237,0.7063096,0.719044,0.5516822,0.7161381,0.5889072,0.5124486,0.7095417,0.726675,0.522015,0.7204409,0.6096248,0.7252366,0.6158232,0.4955652,0.7304402,0.6316112,0.6509448,0.6402324,0.6082569,0.7002191,0.7076043,0.7509035,0.6438837,0.6957711,0.7727153,0.7018311,0.585415,0.6109298,0.7480652,0.6623386,0.6406195,0.7906677,0.6850375,0.6658377,0.5836467,0.6409456,0.6745218,0.69419,0.6904,0.6780562,0.4934199,0.5761093,0.6055275,0.695693,0.6672376,0.6518489,0.6521348,0.7213237,0.7532259,0.5833192,0.6211701,0.6962805,0.6685873,0.7029337,0.6941205,0.6856041,0.6838314,0.6797715,0.7437203,0.6785069,0.6719377,0.7129218,0.5419362,0.6777893,0.7339188,0.7133473,0.6128054,0.7282733,0.6654797,0.6516876,0.8225242,0.7020248,0.7594079,0.7087233,0.695332,0.7556986,0.6904472,0.6479261,0.642502,0.6435505,0.6279113,0.7168883,0.6882322,0.7817477,0.707547,0.7323333,0.7210719,0.6264432,0.6000008,0.5724637,0.6878308,0.6451628,0.7158441,0.6435951,0.6106143,0.7265991,0.6983943,0.7727946,0.6958892,0.6322832,0.6007062,0.6778904,0.5544136,0.7532789,0.6307381,0.6755863,0.6311772,0.7068432,0.6601107,0.7737068,0.6832409,0.649261,0.7469782,0.6623031,0.5774015,0.706298,0.6193653,0.6647705,0.7712881,0.6093611,0.7088534,0.6659147,0.7864538,0.6325064,0.6907932,0.7016524,0.6855861,0.7554474,0.7189036
cg25040896,0.6799461,0.6236993,0.7418988,0.7738284,0.7081407,0.7734059,0.7763875,0.7096113,0.6859398,0.6959032,0.8025923,0.8183067,0.7110719,0.7302178,0.7355431,0.7227889,0.6863812,0.6985261,0.6821859,0.6441924,0.727332,0.7944936,0.7200989,0.6913739,0.7701404,0.6804379,0.8518362,0.6765922,0.7230023,0.6885087,0.6737534,0.7666334,0.7382572,0.8003718,0.7148102,0.7302343,0.6832592,0.8131592,0.7476601,0.7380001,0.7330956,0.6961058,0.6705219,0.7557017,0.7207882,0.7234932,0.7061255,0.7436715,0.8234922,0.7129274,0.7082358,0.729037,0.6797866,0.7104197,0.8026117,0.7181806,0.6262357,0.7643831,0.7303565,0.6454054,0.6664365,0.7300297,0.7352417,0.6607405,0.6786901,0.7338365,0.7688474,0.745454,0.7227687,0.6525802,0.7092883,0.7072745,0.708452,0.7371683,0.6625627,0.8087171,0.658714,0.8074249,0.7636861,0.7307974,0.6353066,0.6997753,0.7877679,0.7279835,0.6889806,0.7474071,0.7018286,0.6597404,0.7681388,0.6735641,0.7364908,0.7923251,0.7065593,0.6563186,0.662536,0.7069299,0.7240049,0.6942418,0.7903959,0.7746876,0.7155708,0.6830875,0.7060232,0.7637657,0.6400955,0.7968187,0.6960954,0.6728598,0.7658256,0.7114546,0.8348752,0.7047123,0.7596169,0.7122408,0.6429203,0.6518147,0.7169494,0.676178,0.7513225,0.7565291,0.7533186,0.7371614,0.7311537,0.6714672,0.6636505,0.702981,0.60773,0.610658,0.7135344,0.6396748,0.6794071,0.7087126,0.7673021,0.7238975,0.7350106,0.753575,0.7225432,0.7597224,0.7115257,0.7772394,0.7622028,0.738976
cg17224835,0.96364347274046,0.981364206437001,0.974701855402662,0.959070722137323,0.962252381800145,0.932374764922353,0.955603914510553,0.966679285331825,0.974841309574691,0.951810745017899,0.95588445601645,0.964835435051214,0.965690142603828,0.976311180167926,0.938110611555486,0.948186174939797,0.937162334810812,0.945316246068795,0.953985417161736,0.941148330556665,0.944484044701355,0.938689418201808,0.95789552112262,0.934721787408013,0.965920870228292,0.977259446362574,0.911364735959862,0.949426619088237,0.960196463180578,0.969715540007841,0.916690426499843,0.965974801828655,0.940271456201178,0.936346600335343,0.968609024802378,0.966216432783858,0.964848817608611,0.947378085061428,0.952826750135502,0.959703136533206,0.955792582478129,0.984291466962779,0.936365524211695,0.959507568979306,0.954987472559623,0.963442954188033,0.948850754055178,0.956729941786704,0.956328796625013,0.978157916615193,0.960363717002153,0.963995612220835,0.929512215056769,0.946174137938325,0.971015420009261,0.959217884584976,0.954561405081811,0.945605129623649,0.957551391714513,0.977435043415079,0.948496082640964,0.966617132543252,0.962907000963064,0.94941252393418,0.940018003181171,0.956391970452511,0.955478104833048,0.963668982952641,0.960473249573523,0.95615744299027,0.939542834377548,0.989326516826112,0.954411566489296,0.953768864856662,0.978974492226643,0.95123700653717,0.945093495197916,0.946035080968211,0.953795378766837,0.920166934794627,0.941184040057159,0.963580979725383,0.941739166995191,0.954757703980653,0.960573180525995,0.958652079944336,0.964284322004379,0.944724114157137,0.972091647592396,0.942935157655437,0.962846853141289,0.939618737733291,0.966704196261412,0.946239513483188,0.956534350453197,0.92357865158634,0.955249367152603,0.960022215118244,0.950699113587535,0.928054084736558,0.980634673784267,0.940843299078608,0.920651827275859,0.959802354353572,0.95379697470348,0.952959455941797,0.917300361366056,0.983340946319791,0.955174211087967,0.930317841013145,0.941272422504604,0.969318958087095,0.938039998372267,0.952807109230654,0.945652503282477,0.944160889144497,0.921455098244022,0.953282651506778,0.960068299157958,0.947814854146066,0.965432600527402,0.943550135732873,0.976803664578312,0.946744053863811,0.959540861819039,0.934250299330436,0.964445340468313,0.982532076889377,0.976662578287783,0.97424148380157,0.95129557944027,0.970635420069238,0.958713175673785,0.981923045753206,0.922250024748808,0.951177385805253,0.974939222431385,0.970208039970436,0.970317912052157,0.954952163662378,0.964184937840251,0.967863059740018
cg26560785,0.01969099,0.01302262,0.01253027,0.01309432,0.0109286,0.02068903,0.01220799,0.01076798,0.01588121,0.007783094,0.01193584,0.01165813,0.01032068,0.005083207,0.0145897,0.01610474,0.006479622,0.01425869,0.02376839,0.01179229,0.01066838,0.01355805,0.01510406,0.01092215,0.0118007,0.01152233,0.02810957,0.02110327,0.02496653,0.02501485,0.01556242,0.01429875,0.01308996,0.01217317,0.01379392,0.01714843,0.02544894,0.01637993,0.0001463058,0.01341216,0.007550984,0.01505902,0.01235627,0.005870999,0.01704406,0.0153053,0.01704618,0.01833558,0.01478013,0.01240464,0.001874766,0.01090031,0.0158118,0.01079714,0.01699216,0.01388305,0.02150164,0.01894212,0.008798033,0.01067961,0.007217384,0.009682943,0.01888484,0.0340423,0.01766095,0.008029701,0.01067689,0.006423684,0.02138394,0.01707929,0.01885547,0.01055341,0.01323191,0.01050947,0.0163413,0.0128819,0.01023205,0.01015496,0.03520461,0.02807126,0.002590993,0.008207438,0.01394484,0.01972426,0.01086432,0.004819436,0.01631063,0.007955103,0.01247292,0.01550434,0.00856334,0.03172691,0.005450197,0.02017767,0.0165972,0.01150064,0.01317316,0.008481564,0.01317133,0.0116867,0.0173817,0.01148576,0.02626428,0.005356655,0.0297023,0.01122369,0.01724138,0.007333934,0.00917627,0.01156594,0.01264269,0.009720617,0.01611244,0.005947275,0.02767191,0.02059365,0.009826067,0.01732807,0.01350659,0.01879215,0.009187046,0.01238293,0.01411811,0.01233132,0.02414384,0.01251176,0.01261132,0.01427104,0.007817465,0.01094819,0.01465258,0.01328904,0.0157812,0.007704475,0.01078122,0.0111464,0.01206306,0.01313834,0.0155557,0.01858313,0.01181547,0.01750018
